2.000000000000000000e+00 2.049999999999999822e+00 2.099999999999999645e+00 2.149999999999999467e+00 2.199999999999999289e+00 2.249999999999999112e+00 2.299999999999998934e+00 2.349999999999998757e+00 2.399999999999998579e+00 2.449999999999998401e+00 2.499999999999998224e+00 2.549999999999998046e+00 2.599999999999997868e+00 2.649999999999997691e+00 2.699999999999997513e+00 2.749999999999997335e+00 2.799999999999997158e+00 2.849999999999996980e+00 2.899999999999996803e+00 2.949999999999996625e+00 2.999999999999996447e+00 3.049999999999996270e+00
7.038123167155424130e-04 8.064516129032258058e-04 8.944281524926685125e-04 1.011730205278592266e-03 1.114369501466275659e-03 1.217008797653958835e-03 1.334310850439882805e-03 1.436950146627565764e-03 1.554252199413489518e-03 1.656891495601172911e-03 1.774193548387096447e-03 1.891495601173020635e-03 2.008797653958943955e-03 2.111436950146627564e-03 2.243401759530791895e-03 2.346041055718475071e-03 2.478005865102638969e-03 2.595307917888563156e-03 2.712609970674486910e-03 2.829912023460410663e-03 2.947214076246333983e-03 3.064516129032257737e-03
